Id,Id_Curso,NomeCurso,Cod_Sistec,Id_Eixo,Eixo,Id_LinhaProgramatica,LinhaProgramatica,Id_Modalidade,Modalidade,Id_Segmento,Segmento,Id_TipoCurso,TipoCurso,CHE,PSG,CursoLiveOpcao,ModeloPedagogico,NomeModeloPedagogico,ModeloReferencia,NomeModeloReferencia,ModalidadeEnsino,NomeModalidadeEnsino,EducacaoCorporativaOpcao,EducacaoCorporativaDR,AtendCorporativoOpcao,AtendCorporativoEmpresa,AtendCorporativoDR,Carga_Horaria_Estagio,Categoria,CodigoTitulo,Experimental,DataOcorrencia,Versao,MesAnoApuracao,Regional,Ativo
756009,1611,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,1611,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756011,1613,Aprendizagem Profissional de Qualificação em Serviços de Supermercados,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,1613,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756090,1805,Técnico em Logística,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1805,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756091,1806,Técnico em Administração,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,1000,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1806,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756180,2006,Aprendizagem Profissional de Qualificação em Serviços Hoteleiros,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",67,Hospedagem,1,Aprendizagem Profissional de Qualificação,1000,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2006,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756299,2453,Garçom,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2453,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756321,2480,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2480,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756351,2518,Cozinheiro,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,500,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2518,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756353,2521,Operador de Caixa,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2521,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756489,2693,Aprendizagem Profissional de Qualificação em Serviços de Supermercados,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2693,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756490,2694,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2694,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756491,2695,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2695,0,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
756972,496.2,Básico de Corte e Costura,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",22,Moda,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,496,2,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
757187,58.8,Técnicas de Depilação,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,58,8,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
757286,62.27,Massagem Relaxante e Antiestresse,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,62,27,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
757765,391.2,Excel,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,2,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
757816,2239.15,Gerenciamento e organização de condomínios,NULL,6,Infraestrutura,0,NULL,1,"Formação Inicial e Continuada ",69,"Asseio, Conservação e Zeladoria",3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,2239,15,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
757944,2081.4,Cozinha Brasileira,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2081,4,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
758050,2091.3,Drinques e Coquetéis,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2091,3,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
758805,391.72,Aplicativos Básicos de Informática,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,72,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
759103,60.15,Alongamento de Unhas,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,60,15,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
759179,1428.3,Treinamento para Membros da CIPA,NULL,11,Segurança,0,NULL,1,"Formação Inicial e Continuada ",24,Segurança,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1428,3,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
760189,1341.1,Informática Inicial com Internet,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1341,1,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
760374,1341.2,Introdução à Informática com Digitação,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1341,2,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
761711,847.43,Extensão de Cílios: Volume Russo,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,847,43,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
762366,2313.13,Cozinha Contemporânea,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,36,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2313,13,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
762441,2318.9,Limpeza de pele,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,3,Aperfeiçoamento,36,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2318,9,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
762449,2318.17,Drenagem linfática manual,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2318,17,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
762451,2318.19,Reflexologia de mãos e pés,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2318,19,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
763247,391.181,Excel Básico para o Mundo do Trabalho,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,181,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
763434,401.14,Designer de Sobrancelhas,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,401,14,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
763528,847.63,Alongamento de Unhas: Gel e Fibra de Vidro,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,847,63,0,2022-03-08 21:40:27.213,151,03/2022,PB,1
370,1392,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,800,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1392,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
378,1406,Aprendizagem Profissional de Qualificação em Serviços de Alimentação Escolar,NULL,2,Desenvolvimento Educacional e Social,0,NULL,1,"Formação Inicial e Continuada ",19,Educacional,1,Aprendizagem Profissional de Qualificação,800,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1406,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
441,1512,Assistente Administrativo,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1512,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
442,1513,Assistente de Pessoal,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,1,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1513,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
443,1514,Assistente de Recursos Humanos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1514,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
462,1551,Cabeleireiro,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,400,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1551,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
464,1554,Depilador,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1554,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
465,1556,Manicure e Pedicure,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1556,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
477,1567,Técnico em Informática,NULL,5,Informação e Comunicação,0,NULL,2,Educação Profissional Técnica de Nível Médio,14,Tecnologia da Informação,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1567,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
481,1572,Técnico em Enfermagem,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1572,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
692,1611,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,1611,0,0,2022-02-04 18:42:55.137,2,04/2022,ES,1
695,1613,Aprendizagem Profissional de Qualificação em Serviços de Supermercados,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,1613,0,0,2022-02-04 18:42:55.137,2,04/2022,ES,1
944,1711,Assistente de Secretaria Escolar,NULL,2,Desenvolvimento Educacional e Social,0,NULL,1,"Formação Inicial e Continuada ",19,Educacional,2,Qualificação profissional,180,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1711,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
1015,173.149,Comunicação Assertiva,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,173,149,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
1578,1805,Técnico em Logística,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1805,0,0,2022-03-08 21:40:27.213,2,04/2022,ES,1
1580,1806,Técnico em Administração,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,1000,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1806,0,0,2022-03-08 21:40:27.213,2,04/2022,ES,1
1602,1837,Massagista,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1837,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
1713,1914,Assistente de Logística,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1914,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
1714,1915,Barbeiro,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,172,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1915,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
1720,1921,Modelista,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",22,Moda,2,Qualificação profissional,210,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,1921,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
1750,1946,Técnico em Estética,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1946,0,0,2022-03-08 21:40:27.213,2,04/2022,ES,1
2283,2091.19,Formação de Bartender: Preparo e Serviço de Coquetéis,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2091,19,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
2494,2106.73,Preparo de Carnes e Acompanhamentos,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2106,73,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
2583,2122,Técnico em Eventos,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,2,Educação Profissional Técnica de Nível Médio,66,Eventos,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,2122,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
2712,2239.18,Recepção e segurança em portarias,NULL,6,Infraestrutura,0,NULL,1,"Formação Inicial e Continuada ",69,"Asseio, Conservação e Zeladoria",3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,2239,18,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3097,2314.18,Preparo de Pizzas,NULL,10,Produção Alimentícia,0,NULL,1,"Formação Inicial e Continuada ",29,Produção de alimentos,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2314,18,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3296,2326.1,a Arte de se Comunicar e de Vender Mais,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,30,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2326,1,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3505,2453,Garçom,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2453,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3506,2454,Cuidador de Idoso,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2454,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3508,2455,Técnico em Saúde Bucal,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,2455,0,0,2022-03-08 21:40:27.213,2,04/2022,ES,1
3510,2457,Costureiro,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",22,Moda,2,Qualificação profissional,212,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2457,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3575,2472,Técnico em Segurança do Trabalho,NULL,11,Segurança,0,NULL,2,Educação Profissional Técnica de Nível Médio,24,Segurança,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,2472,0,0,2022-03-08 21:40:27.213,2,04/2022,ES,1
3590,2480,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2480,0,0,2022-02-04 18:42:55.137,2,04/2022,ES,1
3603,2493,Auxiliar em Saúde Bucal,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,264,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2493,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3647,2503,Técnico em Enfermagem,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,2503,0,0,2022-02-04 18:42:55.137,2,04/2022,ES,1
3662,2516,Cuidador Infantil,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2516,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3664,2518,Cozinheiro,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,500,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2518,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3726,2546.25,ms Project 2019,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2546,25,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
3972,2633,Técnico em Informática,NULL,5,Informação e Comunicação,0,NULL,2,Educação Profissional Técnica de Nível Médio,14,Tecnologia da Informação,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,2633,0,0,2022-02-04 22:16:42.443,2,04/2022,ES,1
3995,2650,Administrador de Redes,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2650,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
4044,2694,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2694,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
4045,2695,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2695,0,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5189,391.124,Excel Básico,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,124,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5258,391.19,Excel Avançado,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,19,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5273,391.34,"Informática Básica - Windows, Word, Excel, power Point e Internet",NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,34,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5327,401.1,Design de Sobrancelha,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,401,1,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5528,413.8,Manicure e Pedicure (Básico),NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,413,8,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5704,449.3,Preparo de Pães Tradicionais,NULL,10,Produção Alimentícia,0,NULL,1,"Formação Inicial e Continuada ",29,Produção de alimentos,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,449,3,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5951,55.52,"Design de Mechas: Peroladas, Platinadas e Iluminação",NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,55,52,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
5981,56.11,Técnicas de Escova com Modelagem e Finalizações,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,56,11,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
6231,58.7,Design de Barba,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,58,7,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
6313,60.14,Unhas de Fibra,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,60,14,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
6346,60.7,Unhas de Gel,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,60,7,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
8396,786.33,Oratória: comunicação e técnicas de apresentação,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",4,Comunicação,6,Programas Socioculturais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,786,33,0,2021-10-08 02:35:35.103,1,04/2022,ES,1
