Id,Id_Curso,NomeCurso,Cod_Sistec,Id_Eixo,Eixo,Id_LinhaProgramatica,LinhaProgramatica,Id_Modalidade,Modalidade,Id_Segmento,Segmento,Id_TipoCurso,TipoCurso,CHE,PSG,CursoLiveOpcao,ModeloPedagogico,NomeModeloPedagogico,ModeloReferencia,NomeModeloReferencia,ModalidadeEnsino,NomeModalidadeEnsino,EducacaoCorporativaOpcao,EducacaoCorporativaDR,AtendCorporativoOpcao,AtendCorporativoEmpresa,AtendCorporativoDR,Carga_Horaria_Estagio,Categoria,CodigoTitulo,Experimental,DataOcorrencia,Versao,MesAnoApuracao,Regional,Ativo
756339,2503,Técnico em Enfermagem,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,2503,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756343,2507,Aprendizagem Profissional de Qualificação em Serviços Comerciais,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,880,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2507,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756344,2508,Aprendizagem Profissional de Qualificação em Serviços de Atendimento em Postos de Combustíveis,NULL,6,Infraestrutura,0,NULL,1,"Formação Inicial e Continuada ",72,Transporte e Armazenagem,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2508,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756351,2518,Cozinheiro,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,500,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2518,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756362,2532,Especialização Técnica em Enfermagem do Trabalho,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,9,Especialização Técnica,340,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2532,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756408,2597,Programador de Sistemas,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2597,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756428,2626,Aprendizagem Profissional de Qualificação em Programação de Sistemas com Aplicações Financeiras,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2626,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756451,2651,Administrador de Banco de Dados,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2651,0,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
756922,783.7,Introdução à Fotografia Digital,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",5,Artes,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,783,7,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
757482,401.1,Design de Sobrancelha,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,401,1,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
757591,282.7,CorelDRAW e Photoshop - Ilustração Digital e Tratamento de Imagem,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,282,7,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
757900,2076.4,Técnicas de Recepção em Meios de Hospedagem,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",67,Hospedagem,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2076,4,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
758007,2106.27,Culinária Japonesa: Sushi e Sashimi,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2106,27,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
759411,282.50,Adobe Indesign CC,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,282,50,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
759756,391.124,Excel Básico,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,124,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
759896,992.10,Introdução à Informática - Windows e Office,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,992,10,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
760612,376.69,Produção e Edição de Vídeo,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",4,Comunicação,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,376,69,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762009,847.46,Extensão de Cílios: Fio a Fio,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,847,46,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762308,69.37,Microblading Fio a Fio,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,69,37,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762330,2316.19,Mídias sociais para serviços de A&B,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2316,19,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762388,2314.2,Cake design,NULL,10,Produção Alimentícia,0,NULL,1,"Formação Inicial e Continuada ",29,Produção de alimentos,3,Aperfeiçoamento,36,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2314,2,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762631,2084.42,Multiplicadores em Higiene de Alimentos,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2084,42,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762771,2331.1,Vendas de Alta Performance,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2331,1,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762780,2341.1,Estratégias de Visual Merchandising,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2341,1,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762798,2359.1,Experiência do Cliente no Ponto de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,24,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2359,1,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762846,2407.1,Pregão Eletrônico e Presencial,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,30,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2407,1,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
762990,2546.7,Business Intelligence com Power BI,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2546,7,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
764388,391.191,Excel: do Básico ao Intermediário,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,191,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
764540,2083.85,Atendimento e Encantamento para Garçom em Bares e Restaurantes,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2083,85,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
764575,2082.42,Elaboração de Fichas Técnicas e Precificação,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2082,42,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
764603,986.91,Pcap: Conceitos Essenciais de Programação em Python,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,986,91,0,2022-03-08 21:40:27.213,151,03/2022,MS,1
727294,860,Técnico em Florestas,NULL,9,Recursos Naturais,0,NULL,2,Educação Profissional Técnica de Nível Médio,74,Meio Ambiente (Recursos Naturais),8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,0,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,860,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727494,1512,Assistente Administrativo,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1512,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727500,1518,Operador de Computador,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,196,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1518,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727513,1551,Cabeleireiro,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,400,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1551,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727516,1556,Manicure e Pedicure,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1556,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727525,1566,Técnico em Podologia,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1566,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727530,1572,Técnico em Enfermagem,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1572,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727547,1611,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1611,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727548,1612,Aprendizagem Profissional Comercial em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1612,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727549,1613,Aprendizagem Profissional de Qualificação em Serviços de Supermercados,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1613,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727592,1730,Técnico em Desenvolvimento de Sistemas,NULL,5,Informação e Comunicação,0,NULL,2,Educação Profissional Técnica de Nível Médio,14,Tecnologia da Informação,8,Habilitação Profissional Técnica de Nível Médio,1000,1,0,0,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1730,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727630,1806,Técnico em Administração,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,1000,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1806,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727639,1827,Administrador de Redes,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,1827,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727685,1915,Barbeiro,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,172,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1915,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727700,1935,Aprendizagem Profissional de Qualificação em Serviços de Televendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,800,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1935,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727709,1946,Técnico em Estética,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1946,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727768,2125,Técnico em Hospedagem,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,2,Educação Profissional Técnica de Nível Médio,67,Hospedagem,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,0,NULL,0,NULL,2,NULL,0,"DN  ",0,,"  ",0,2125,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727771,2129,Técnico em Restaurante e Bar,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,2,Educação Profissional Técnica de Nível Médio,68,Gastronomia,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,0,NULL,0,NULL,2,NULL,0,"DN  ",0,,AC,0,2129,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727838,2449,Confeiteiro,NULL,10,Produção Alimentícia,0,NULL,1,"Formação Inicial e Continuada ",29,Produção de alimentos,2,Qualificação profissional,300,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2449,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727848,2459,Auxiliar de Cozinha,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2459,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727855,2466,Técnico em Análises Clínicas,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2466,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727866,2480,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2480,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727888,2503,Técnico em Enfermagem,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2503,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727892,2507,Aprendizagem Profissional de Qualificação em Serviços Comerciais,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,880,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2507,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727893,2508,Aprendizagem Profissional de Qualificação em Serviços de Atendimento em Postos de Combustíveis,NULL,6,Infraestrutura,0,NULL,1,"Formação Inicial e Continuada ",72,Transporte e Armazenagem,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2508,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727900,2518,Cozinheiro,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,500,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2518,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727911,2532,Especialização Técnica em Enfermagem do Trabalho,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,9,Especialização Técnica,340,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2532,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727957,2597,Programador de Sistemas,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2597,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
727978,2626,Aprendizagem Profissional de Qualificação em Programação de Sistemas com Aplicações Financeiras,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2626,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
728001,2651,Administrador de Banco de Dados,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2651,0,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
729023,401.1,Design de Sobrancelha,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,401,1,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
729166,986.13,Lógica de Programação,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,986,13,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
729547,2106.26,Preparo de Risotos,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2106,26,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
729548,2106.27,Culinária Japonesa: Sushi e Sashimi,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2106,27,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
729581,453.13,Tortas Trufadas Especiais,NULL,10,Produção Alimentícia,0,NULL,1,"Formação Inicial e Continuada ",29,Produção de alimentos,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,453,13,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
730612,2076.22,Camareira - técnicas de limpeza e arrumação,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",67,Hospedagem,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2076,22,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
730850,2094.14,Fit Chef,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2094,14,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
731072,989.19,After Effects cc - Finalização de Efeitos Para Vídeo,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,989,19,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
731437,992.10,Introdução à Informática - Windows e Office,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,992,10,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
733143,173.271,Planejamento Estratégico e Gestão dos Indicadores,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,173,271,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
733849,69.37,Microblading Fio a Fio,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,69,37,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
733871,2316.19,Mídias sociais para serviços de A&B,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2316,19,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
733934,2314.8,Preparo de bolos e tortas,NULL,10,Produção Alimentícia,0,NULL,1,"Formação Inicial e Continuada ",29,Produção de alimentos,3,Aperfeiçoamento,36,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2314,8,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734307,2326.1,a Arte de se Comunicar e de Vender Mais,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,30,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2326,1,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734310,2329.1,Estratégias de Negociação para o Vendedor,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2329,1,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734312,2331.1,Vendas de Alta Performance,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2331,1,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734318,2338.1,Ferramentas de Marketing Digital,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,24,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2338,1,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734347,2367.1,Planejamento e Implantação de Loja Virtual,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,24,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2367,1,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734529,2546.5,Autocad Básico - Projetos em 2d,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,36,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2546,5,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734538,2546.14,Business Intelligence com Excel,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,36,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2546,14,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
734561,2547.4,Gestão de Banco de Dados e Sql,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2547,4,0,2022-01-03 06:04:48.657,85,01/2022,"MS  ",1
